Time[ms],RouteID,Delay[ms],Btldr[Mbps]
5707000,281,87.1923881137049,150.0
5708000,282,84.47158998023635,150.0
5709000,282,84.4741757208571,150.0
5710000,282,84.47690026210925,150.0
5711000,282,84.47976387222779,150.0
5712000,282,84.48276685726506,150.0
5713000,282,84.48590956166484,150.0
5714000,282,84.4891923658976,150.0
5715000,282,84.49261569023403,150.0
5716000,283,87.29678539937501,150.0
5717000,283,87.3101250334346,150.0
5718000,283,87.32380179500197,150.0
5719000,283,87.33781271873337,150.0
5720000,283,87.35215484120762,150.0
5721000,283,87.36682520200438,150.0
5722000,283,87.38182084738006,150.0
5723000,283,87.39713882641955,150.0
5724000,283,87.41277619853678,150.0
5725000,283,87.42873002824238,150.0
5726000,283,87.44499739029189,150.0
5727000,283,87.46157536839917,150.0
5728000,283,87.47846105582562,150.0
5729000,283,87.49565155817231,150.0
5730000,283,87.51314399101469,150.0
5731000,283,87.53093548408654,150.0
5732000,283,87.54902317736212,150.0
5733000,284,83.75725888292138,150.0
5734000,284,83.75461820150922,150.0
5735000,284,83.75216441660041,150.0
5736000,284,83.74989634400181,150.0
5737000,284,83.74781285598621,150.0
5738000,284,83.74591288346055,150.0
5739000,284,83.74419541170631,150.0
5740000,284,83.74265948588098,150.0
5741000,284,83.74130420606804,150.0
5742000,284,83.74012873183506,150.0
5743000,284,83.7391322784537,150.0
5744000,284,83.73831411778504,150.0
5745000,284,83.73767358275327,150.0
5746000,284,83.73721005894133,150.0
5747000,284,83.7369229917933,150.0
5748000,284,83.73681188376176,150.0
5749000,284,83.73687629190091,150.0
5750000,284,83.73711583222489,150.0
5751000,284,83.73753017701823,150.0
5752000,284,83.73811905342583,150.0
5753000,284,83.73888224591543,150.0
5754000,284,83.73981959521915,150.0
5755000,284,83.7409309973491,150.0
5756000,284,83.74221640180006,150.0
5757000,284,83.7436758174101,150.0
5758000,284,83.74530930332548,150.0
5759000,284,83.74711697603267,150.0
5760000,284,83.74909900622956,150.0
5761000,284,83.75125561610994,150.0
5762000,284,83.75358708417149,150.0
5763000,284,83.75609373995458,150.0
5764000,284,83.7587759674665,150.0
5765000,284,83.76163420133972,150.0
5766000,284,83.76466892897699,150.0
5767000,284,83.76788069038834,150.0
5768000,284,83.77127007456193,150.0
5769000,284,83.77483772095387,150.0
5770000,284,83.77858432141016,150.0
5771000,284,83.78251061393657,150.0
5772000,284,83.78661738900315,150.0
5773000,284,83.79090548093383,150.0
5774000,284,83.79537577558627,150.0
5775000,284,83.80002920384463,150.0
5776000,284,83.80486674286593,150.0
5777000,284,83.80988941718655,150.0
5778000,284,83.81509829289631,150.0
5779000,284,83.82049448187225,150.0
5780000,284,83.82607913842506,150.0
5781000,284,83.83185346155322,150.0
5782000,285,87.10439549177744,150.0
5783000,285,87.09208517188597,150.0
5784000,285,87.08012826523064,150.0
5785000,285,87.06852676317398,150.0
5786000,285,87.05728262793326,150.0
5787000,285,87.04639779129563,150.0
5788000,285,87.03587415373438,150.0
5789000,285,87.02571358578886,150.0
5790000,285,87.01591792564349,150.0
5791000,285,87.00648897965587,150.0
5792000,285,86.99742852010972,150.0
5793000,285,86.98873828836942,150.0
5794000,285,86.98041998973042,150.0
5795000,285,86.97247529642233,150.0
5796000,285,86.96490584499537,150.0
5797000,285,86.95771323697515,150.0
5798000,285,86.95089903601806,150.0
5799000,285,86.94446477074561,150.0
5800000,285,86.93841192996403,150.0
5801000,285,86.93274196534416,150.0
5802000,285,86.92745628719821,150.0
5803000,285,86.92255626737888,150.0
5804000,285,86.91804323503551,150.0
5805000,285,86.91391847753802,150.0
5806000,285,86.91018323859821,150.0
5807000,285,86.90683871830079,150.0
5808000,286,84.6184904492527,150.0
5809000,287,86.90132640087934,150.0
5810000,287,86.89916077068403,150.0
5811000,287,86.89739018976836,150.0
5812000,287,86.89601561705724,150.0
5813000,287,86.8950379612211,150.0
5814000,287,86.8944580763193,150.0
5815000,287,86.89427676324645,150.0
5816000,287,86.89449476614236,150.0
5817000,287,86.89511277103752,150.0
5818000,287,86.8961314059838,150.0
5819000,287,86.89755123850608,150.0
5820000,287,86.89937277342528,150.0
5821000,287,86.90159645241381,150.0
5822000,288,84.18298661793679,150.0
5823000,288,84.18367757999792,150.0
5824000,288,84.18455933442056,150.0
5825000,288,84.1856315395921,150.0
5826000,288,84.18689389353162,150.0
5827000,288,84.1883461337092,150.0
5828000,288,84.18998803716207,150.0
5829000,288,84.19181941798733,150.0
5830000,288,84.19384013319984,150.0
5831000,288,84.19605007411339,150.0
5832000,288,84.19844917142181,150.0
5833000,288,84.20103739460514,150.0
5834000,288,84.2038147508948,150.0
5835000,288,84.20678128165181,150.0
5836000,288,84.20993706776589,150.0
5837000,288,84.21328222534102,150.0
5838000,288,84.2168169064628,150.0
5839000,288,84.2205412976541,150.0
5840000,288,84.22445562120215,150.0
5841000,288,84.22856013181134,150.0
5842000,288,84.23285512077905,150.0
5843000,288,84.23734091019892,150.0
5844000,288,84.24201785385794,150.0
5845000,288,84.24688634074754,150.0
5846000,288,84.25194678637709,150.0
5847000,288,84.25719964031589,150.0
5848000,289,86.2034876650217,150.0
5849000,289,86.20340447424185,150.0
5850000,289,86.20357926601663,150.0
5851000,290,84.3903473095321,150.0
5852000,290,84.38452975442509,150.0
5853000,290,84.37889367321664,150.0
5854000,290,84.37343857526376,150.0
5855000,290,84.36816400358948,150.0
5856000,290,84.36306952888934,150.0
5857000,290,84.35815475303531,150.0
5858000,290,84.35341931263659,150.0
5859000,290,84.34886287406275,150.0
5860000,290,84.3444851377007,150.0
5861000,290,84.34028583775347,150.0
5862000,290,84.33626474273392,150.0
5863000,290,84.33242165609065,150.0
5864000,290,84.32875641764761,150.0
5865000,290,84.3252689005355,150.0
5866000,290,84.32195901712659,150.0
5867000,290,84.31882671682527,150.0
5868000,291,86.77481077401923,150.0
5869000,291,86.76825116051084,150.0
5870000,291,86.76211303877957,150.0
5871000,291,86.7563969165997,150.0
5872000,291,86.75110320564178,150.0
5873000,291,86.7462322227467,150.0
5874000,291,86.7417841904451,150.0
5875000,291,86.73775923886566,150.0
5876000,291,86.73415740693088,150.0
5877000,291,86.73097864390881,150.0
5878000,291,86.72822281040594,150.0
5879000,291,86.7258896804846,150.0
5880000,291,86.72397894302534,150.0
5881000,291,86.72249020381979,150.0
5882000,291,86.72142298635754,150.0
5883000,291,86.72077673453168,150.0
5884000,292,84.30531891294883,150.0
5885000,292,84.30219381938649,150.0
5886000,292,84.29921322040154,150.0
5887000,292,84.29637663081957,150.0
5888000,292,84.29368360607047,150.0
5889000,292,84.29113374416285,150.0
5890000,292,84.28872668399626,150.0
5891000,292,84.28646210424715,150.0
5892000,292,84.2843397288982,150.0
5893000,292,84.28235932170975,150.0
5894000,292,84.28052069089675,150.0
5895000,292,84.27882368545241,150.0
5896000,292,84.27726819845451,150.0
5897000,292,84.2758541649653,150.0
5898000,292,84.2745815654991,150.0
5899000,292,84.27345042226318,150.0
5900000,292,84.2724608019271,150.0
5901000,292,84.27161281409553,150.0
5902000,292,84.27090661600388,150.0
5903000,293,86.79476466159473,150.0
5904000,293,86.80270716955009,150.0
5905000,293,86.81104166729918,150.0
5906000,293,86.8197662222947,150.0
5907000,293,86.82887885792806,150.0
5908000,293,86.83837755687257,150.0
5909000,293,86.84826026075241,150.0
5910000,293,86.85852487203279,150.0
5911000,293,86.86916925375039,150.0
5912000,293,86.88019123255644,150.0
5913000,293,86.89158859806906,150.0
5914000,293,86.90335910414869,150.0
5915000,293,86.91550047052185,150.0
5916000,293,86.92801038208698,150.0
5917000,293,86.94088649249382,150.0
5918000,293,86.95412642234645,150.0
5919000,293,86.9677277616177,150.0
5920000,293,86.98168807015655,150.0
5921000,293,86.99600487937245,150.0
5922000,294,83.83655018292485,150.0
5923000,294,83.83096337204555,150.0
5924000,294,83.82556342058828,150.0
5925000,294,83.82034898844768,150.0
5926000,294,83.81531877764716,150.0
5927000,294,83.81047153652484,150.0
5928000,294,83.80580605944594,150.0
5929000,294,83.80132118861542,150.0
5930000,294,83.79701581287108,150.0
5931000,294,83.79288887024255,150.0
5932000,294,83.7889393477711,150.0
5933000,294,83.78516628118098,150.0
5934000,294,83.78156875688256,150.0
5935000,294,83.77814591255166,150.0
5936000,294,83.7748969368319,150.0
5937000,294,83.77182106767442,150.0
5938000,294,83.76891759905119,150.0
5939000,294,83.76618587308046,150.0
5940000,294,83.76362528904738,150.0
5941000,294,83.76123529513613,150.0
5942000,294,83.75901539710152,150.0
5943000,294,83.7569651520642,150.0
5944000,294,83.75508417213811,150.0
5945000,294,83.75337212362955,150.0
5946000,294,83.75182872880409,150.0
5947000,294,83.75045376358865,150.0
5948000,294,83.74924706081633,150.0
5949000,294,83.74820850746687,150.0
5950000,294,83.74733804867883,150.0
5951000,294,83.74663568204122,150.0
5952000,294,83.74610146552529,150.0
5953000,294,83.74573551046083,150.0
5954000,294,83.7455379877713,150.0
5955000,294,83.74550912323768,150.0
5956000,294,83.74564919937548,150.0
5957000,294,83.74595855934079,150.0
5958000,294,83.74643760041769,150.0
5959000,294,83.74708677816419,150.0
5960000,294,83.74790660783066,150.0
5961000,294,83.74889765873878,150.0
5962000,294,83.75006056191378,150.0
5963000,294,83.75139600459318,150.0
5964000,294,83.75290473141068,150.0
5965000,294,83.75458754729164,150.0
5966000,294,83.75644531328108,150.0
5967000,294,83.75847894917328,150.0
5968000,294,83.76068943281402,150.0
5969000,294,83.76307780003145,150.0
5970000,295,86.99801871965784,150.0
5971000,295,87.00466169087758,150.0
5972000,295,87.01169893578087,150.0
5973000,296,84.37133871553803,150.0
5974000,296,84.37250661695295,150.0
5975000,296,84.37381203415606,150.0
5976000,296,84.37525501421419,150.0
5977000,296,84.37683564224072,150.0
5978000,296,84.37855404793062,150.0
5979000,296,84.38041039958446,150.0
5980000,296,84.38240490897488,150.0
5981000,296,84.38453782718244,150.0
5982000,296,84.3868094476189,150.0
5983000,296,84.38922010209012,150.0
5984000,296,84.3917701638896,150.0
5985000,296,84.39446004686332,150.0
5986000,297,87.15007443170211,150.0
5987000,297,87.16269078572665,150.0
5988000,297,87.1756558723819,150.0
5989000,297,87.18896673565423,150.0
5990000,297,87.20262041840112,150.0
5991000,297,87.21661396093985,150.0
5992000,297,87.23094440552453,150.0
5993000,297,87.24560879588309,150.0
5994000,297,87.2606041778476,150.0
5995000,297,87.27592760178557,150.0
5996000,297,87.29157612387931,150.0
5997000,297,87.30754680395087,150.0
5998000,297,87.32383670990929,150.0
5999000,297,87.34044291584415,150.0
6000000,297,87.35736250562012,150.0
6001000,297,87.37459256938284,150.0
6002000,298,83.71702398013011,150.0
6003000,298,83.71365497837176,150.0
6004000,298,83.71047332527344,150.0
6005000,298,83.70747766487608,150.0
6006000,298,83.70466670059899,150.0
6007000,298,83.70203919126787,150.0
6008000,298,83.699593956365,150.0
6009000,298,83.69732987121225,150.0
6010000,298,83.6952458716074,150.0
6011000,298,83.69334095143817,150.0
6012000,298,83.69161416343539,150.0
6013000,298,83.69006461926126,150.0
6014000,298,83.68869148956752,150.0
6015000,298,83.68749400392572,150.0
6016000,298,83.68647145122996,150.0
6017000,298,83.68562317841588,150.0
6018000,298,83.68494859338311,150.0
6019000,298,83.68444716183704,150.0
6020000,298,83.68411840627284,150.0
6021000,298,83.6839619116089,150.0
6022000,298,83.68397731905195,150.0
6023000,298,83.68416432884324,150.0
6024000,298,83.68452269886255,150.0
6025000,298,83.68505224727961,150.0
6026000,298,83.68575284816757,150.0
6027000,298,83.68662443392115,150.0
6028000,298,83.68766699515292,150.0
6029000,298,83.68888057857603,150.0
6030000,298,83.6902652902098,150.0
6031000,298,83.69182129129902,150.0
6032000,298,83.69354879979697,150.0
6033000,298,83.69544809154257,150.0
6034000,298,83.69751949704481,150.0
6035000,298,83.69976340314274,150.0
6036000,298,83.70218025220188,150.0
6037000,298,83.70477054224199,150.0
6038000,298,83.70753482474461,150.0
6039000,298,83.7104737063065,150.0
6040000,298,83.71358784982972,150.0
6041000,298,83.71687796800077,150.0
6042000,298,83.7203448302039,150.0
6043000,298,83.72398925516346,150.0
6044000,298,83.72781211742807,150.0
6045000,298,83.73181434246268,150.0
6046000,298,83.7359969038649,150.0
6047000,298,83.74036082940543,150.0
6048000,298,83.74490719610192,150.0
6049000,298,83.74963712918112,150.0
6050000,298,83.75455180411954,150.0
6051000,298,83.75965244319741,150.0
6052000,298,83.76494031627227,150.0
6053000,298,83.77041673878932,150.0
6054000,299,87.21162109612344,150.0
6055000,299,87.19922303028835,150.0
6056000,299,87.18716537494129,150.0
6057000,299,87.1754502197435,150.0
6058000,299,87.16407963750848,150.0
6059000,299,87.15305568576211,150.0
6060000,299,87.14238040354277,150.0
